"","OTU_id","Kingdom","Phylum","Class","Order","Family","Genus","Species","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5454","45363","k__Bacteria","p__Firmicutes","c__Erysipelotrichi","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Clostridium","s__cocleatum","lean",0.306674888263296,-1.38759196837505,1.00751261423972,-1.37724525605283,0.168436434212111,0.280428555794444
"5455","449353","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Dehalobacteriaceae","g__Dehalobacterium","s__","lean",2.15853084617891,2.86904100573192,1.93006088235591,1.48650285178044,0.137146163108007,0.237047048417647
"5456","176868","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Dehalobacteriaceae","g__Dehalobacterium","s__","lean",45.5267031851891,-0.442808779314008,0.261890884919282,-1.6908140176413,0.0908723290919038,0.168163195955398
"5457","196191","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","lean",1.4745466933853,-1.34320567315447,0.441006046296193,-3.04577609408179,0.00232080592472553,0.00836226896686817
"5458","262227","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Coprococcus","s__","lean",0.484721379098271,2.41838277812672,0.868897522082564,2.78327733324681,0.00538127858133938,0.0163600478298755
"5459","4343981","k__Bacteria","p__Tenericutes","c__Mollicutes","o__RF39","f__","g__","s__","lean",1.15766240244011,0.296161230475512,0.827938502327431,0.357709213477774,0.720560937391454,0.826097640342728
"5460","185587","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",14.166089936397,0.0695464686169839,0.375359732368337,0.185279513543394,0.853009805656639,0.91914505957622
"5461","354971","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Lactobacillus","s__","lean",3.94778729369855,-5.02326520562859,0.93212300479876,-5.38905828926847,7.08278329278319e-08,5.95478447208068e-07
"5462","206367","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",1.10065747570734,0.476960630894908,0.834058824124726,0.571854906511465,0.567420275871712,0.711005497249732
"5463","309663","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.112162270070697,2.6093065463197,4.96868328506096,0.525150507009563,0.599478567635943,0.739574102463908
"5464","3998909","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.901252497815807,1.83112675771491,1.07925726295215,1.69665456103221,0.0897619880413273,0.167473736592175
"5465","179575","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",18.9972664802579,1.50331192501372,1.04033505849283,1.44502668898962,0.148450389199412,0.252294503668819
"5466","203713","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",140.122808744572,0.941954679204331,0.441463500838877,2.13370907768006,0.0328666025284627,0.0710544645139146
"5467","172339","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","lean",8.0502211506124,1.47537325614573,0.477263810012407,3.09131600845113,0.00199271436123503,0.00725689026738532
"5468","133719","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.185233872483877,0.805327472946863,1.85552352449543,0.434016309852958,0.664276597347559,0.79500585284678
"5469","4232045","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__","lean",0.368021670330418,1.410036226749,1.37163854199542,1.02799402581508,0.303952637923455,0.438541835648036
"5470","270391","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__","s__","lean",83.2729263852162,-0.523355006844014,0.630146441415345,-0.830529179326204,0.406239657214822,0.551094036978673
"5471","183302","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",1.02244753919933,1.64246764500565,1.2207211534722,1.34548962335407,0.178467170051832,0.292858175434451
"5472","264657","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",24.9195059543772,1.35118216313732,0.480476142921477,2.81217326404932,0.00492079887387332,0.0150271929735773
"5473","278650","k__Bacteria","p__Cyanobacteria","c__4C0d-2","o__YS2","f__","g__","s__","lean",0.201098565837565,-0.810808266722787,2.45466796001719,-0.330312808057799,0.741163616129639,0.839821002636081
"5474","269777","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.624125239263809,-1.18692759458365,1.57120345063652,-0.755425781494311,0.449993548827732,0.596197678505225
"5475","313593","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Roseburia","s__","lean",2.224127351714,-3.43034303613091,0.680567957320039,-5.04041220165437,4.64530206743277e-07,3.59483034991104e-06
"5476","175213","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",2.11304183095501,1.70497102917199,0.796318114236185,2.14106774502721,0.0322685753412676,0.069983757348418
"5477","4480555","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",7.8396745659387,2.90358329476331,0.960075869103339,3.02432691853313,0.00249187008869617,0.00888462581362352
"5478","242029","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",20.8966946610761,3.50239078594835,0.961355528023239,3.64317953541085,0.00026929086771465,0.00119860837198481
"5479","4480557","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",13.6034011846693,0.554174298430353,0.94346478065826,0.587382072750721,0.556947131201336,0.704983264587565
"5480","258995","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","lean",8.1127940561351,-0.151786523396746,0.479579965214437,-0.316498883202672,0.751623872713665,0.847443472380805
"5481","4446058","k__Bacteria","p__Firmicutes","c__Bacilli","o__Bacillales","f__Staphylococcaceae","g__Staphylococcus","s__aureus","lean",2.85614588479684,-0.453183228323154,1.09935384280652,-0.412226901546303,0.680173121114924,0.806964974702549
"5482","229562","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",1.26749271640864,-1.79870900144381,0.757596649785952,-2.37423040605052,0.0175855730691449,0.0424049400212676
"5483","2901246","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",28.9611390973421,1.41323899904227,0.382386581693363,3.69583836541511,0.000219162377778798,0.000994997195115744
"5484","4439469","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","lean",0.605946658006809,-1.69920849957064,1.01238362093409,-1.67842353870051,0.0932644455960545,0.171194305797609
"5485","174071","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",1.93963238661785,2.93420693560435,1.0787146690998,2.72009551705919,0.00652630614956367,0.0188322647790375
"5486","195189","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Coprococcus","s__","lean",16.9865499601778,-2.24293119215407,0.393534004298318,-5.69945968494711,1.20187741913312e-08,1.07694542424955e-07
"5487","650615","k__Bacteria","p__Actinobacteria","c__Actinobacteria","o__Actinomycetales","f__Corynebacteriaceae","g__Corynebacterium","s__stationis","lean",0.48841979832112,-2.30138044115262,2.07357187726686,-1.10986287303724,0.267058121229278,0.400587181843917
"5488","319621","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__","lean",0.691164279058889,0.435757868734411,1.18506503367184,0.367707979185115,0.713090990250614,0.821683526837002
"5489","1105751","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",44.2719233514841,-3.07798698360887,0.409358168112464,-7.51905598415528,5.51731580014289e-14,7.99423842531343e-13
"5490","263705","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Peptococcaceae","g__","s__","lean",13.0692976587514,-1.70396033145158,0.514117842168529,-3.31433805966418,0.000918603725191647,0.00367981845209124
"5491","197126","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",7.64763507184369,2.49368704376881,0.872406406430674,2.8584006552306,0.00425782409251926,0.0135070362955084
"5492","4440360","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",0.0512472460315657,1.21571923924775,4.97366958042388,0.244431042229416,0.80689700253216,0.88343546418714
"5493","262944","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","lean",1.84289707495266,1.47199178876987,0.625272962510816,2.35415870671748,0.018564682918999,0.0444374553504467
"5494","262541","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",1.69806835337427,1.98586693148234,0.888063838299611,2.23617587591981,0.0253402527926858,0.0575223738393969
"5495","173192","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","lean",20.6082967057978,-2.63931026783744,0.384649228765333,-6.86160291107104,6.8092123052183e-12,8.4310428724612e-11
"5496","228140","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__[Mogibacteriaceae]","g__","s__","lean",5.15507579870872,-0.869585731169998,0.37846301957207,-2.2976768830763,0.0215801862111614,0.050329132910277
"5497","759751","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",3.16309408815252,-3.34170084266184,0.867299609349686,-3.852994751338,0.000116681892600589,0.000555666915111894
"5498","3319465","k__Bacteria","p__Proteobacteria","c__Epsilonproteobacteria","o__Campylobacterales","f__Helicobacteraceae","g__","s__","lean",0.95042151459,-2.49020534966437,0.780585140410719,-3.19017775351719,0.00142185310843533,0.00537934426024699
"5499","318370","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","lean",2.36906360104383,2.63274232357764,0.69402928255354,3.79341677614955,0.000148588446968515,0.000702699530455268
"5500","3319463","k__Bacteria","p__Proteobacteria","c__Epsilonproteobacteria","o__Campylobacterales","f__Helicobacteraceae","g__","s__","lean",0.752901308563281,-1.56842764033633,0.92413414860626,-1.69718610950777,0.0896614804001557,0.167473736592175
"5501","214471","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",2.33956630056803,4.96563064407348,1.15179265204859,4.31121924179803,1.62356827214887e-05,9.44999994302034e-05
"5502","262166","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",9.65611386274473,-1.4761522008892,0.330186310356246,-4.47066445394586,7.79769569715365e-06,4.87177134840517e-05
"5503","230759","k__Bacteria","p__Firmicutes","c__Erysipelotrichi","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Allobaculum","s__","lean",1772.70642616366,-4.7999449912705,0.500031185548725,-9.59929126421011,8.04960097418947e-22,2.74088913171151e-20
"5504","100344","k__Bacteria","p__Proteobacteria","c__Epsilonproteobacteria","o__Campylobacterales","f__Helicobacteraceae","g__","s__","lean",0.47762414646579,-0.005005708646425,0.784559481529421,-0.00638027933416453,0.994909308164301,0.998626534647906
"5505","4435934","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",8.53082523762521,-0.723665795579344,0.682449917735712,-1.06039399635417,0.288965392344973,0.422662443705389
"5506","170555","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","lean",1.43787566065834,3.40126265168365,1.09257848018811,3.11306026373323,0.00185158205577068,0.00681582367556665
"5507","191098","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",8.23817077199512,-0.3549138599532,0.414719846489365,-0.855791838653426,0.39211293031959,0.534057811095282
"5508","266061","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",13.1684429484463,-4.87702615520279,0.816067176272521,-5.97625575075713,2.28324458805588e-09,2.22127080638008e-08
"5509","4365130","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Porphyromonadaceae","g__Parabacteroides","s__distasonis","lean",94.6776297163535,-0.478184541131339,0.461568095514351,-1.0359999873875,0.300202148400628,0.43497375119325
"5510","262766","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",8.43055346431089,-4.04590826176137,0.478144232055425,-8.46168998916707,2.63530301010519e-17,5.98213783293878e-16
"5511","4364243","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",0.474169810159513,0.5247203399366,0.907960294322535,0.577911108247431,0.563324135263052,0.71041631730261
"5512","277067","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",5.77173872647703,0.26925852418247,0.504242938479358,0.533985711320957,0.593351419894805,0.735318454537456
"5513","176139","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",2.24603312583555,-0.234864578547934,0.636025754081678,-0.369268975416006,0.711927247980176,0.821683526837002
"5514","172936","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.0933003937573557,2.24924043218362,4.96961708653524,0.452598337662222,0.650837996006815,0.784461372178126
"5515","182470","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",6.68397708203307,0.326035773155919,0.546467353060166,0.596624430224695,0.550758156706921,0.698447494818274
"5516","233817","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",32.6043015264351,-0.978509898904401,0.509182230802524,-1.92172829236827,0.0546399553142491,0.110532824894324
"5517","4416396","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.353455700300638,3.50000093343001,1.48714170523166,2.35350869464373,0.0185971729440196,0.0444374553504467
"5518","4343528","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","lean",77.5571509142989,-1.23374746541828,0.400086307071412,-3.08370330004338,0.00204441373184214,0.00740556250736433
"5519","274147","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",1.03569199434595,-3.1941606289931,1.15130470203309,-2.7743833785726,0.00553064594560219,0.0167394217286893
"5520","4070490","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","lean",0.231948757535396,-1.42720408236761,1.33225377865288,-1.07127043303321,0.284047850211043,0.418693909077316
"5521","175114","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",0.289503677843599,0.772890823564442,1.55497470211743,0.497043985675128,0.619158033650925,0.755639105584732
"5522","176486","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","lean",190.169625582174,-6.48595451408386,0.569196863359757,-11.3949231480295,4.43220920217771e-30,4.31190638097574e-28
"5523","4483963","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__","lean",1.47435674877024,-1.42799357462881,0.48464863745803,-2.94645123138816,0.00321443102863641,0.0108906842313502
"5524","74305","k__Bacteria","p__Proteobacteria","c__Epsilonproteobacteria","o__Campylobacterales","f__Helicobacteraceae","g__Flexispira","s__","lean",46.6861963372132,-1.58585604675128,0.765536800590762,-2.07156082572057,0.0383064164344787,0.080266675667323
"5525","190273","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","lean",72.3664545931008,-3.41211156826277,0.352644738743852,-9.67577619452645,3.82180410813505e-22,1.44591588757776e-20
"5526","264534","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","lean",5.59896333523749,-1.82065747849926,0.624716875608902,-2.91437217335404,0.00356404732641919,0.0118395913623974
"5527","691423","k__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Enterobacteriales","f__Enterobacteriaceae","g__","s__","lean",4.73443801780931,-5.13575765997159,1.74009861671951,-2.95141758669614,0.00316318946492752,0.0107706601280782
